State,County,Deaths,Food Environment Index,National Z-Score,% Children in Poverty,95% CI - Low,95% CI - High,National Z-Score,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),% Adults with Diabetes,95% CI - Low,95% CI - High,% Adults with Obesity,95% CI - Low,95% CI - High,# Limited Access to Healthy Foods,% Limited Access to Healthy Foods,# Food Insecure,% Food Insecure,Segregation Index,Population,Population Size,,,,,Population,
Missouri,Clark,117,7.9,-0.36,21,13,28,0.21,,,,,,11,10,13,40,32,49,320,4,950,14,,6641,Small,,,,,,
Missouri,Moniteau,270,8.1,-0.53,14,8,20,-0.62,,,,,,11,9,12,40,32,48,623,4,2080,14,,15256,Small,,,,,,
Missouri,Ripley,380,6.7,0.66,28,16,39,1.07,,,,27,17,11,10,13,43,35,50,560,4,2140,20,,10806,Small,,,,,,
Missouri,Dade,180,7.6,-0.1,21,13,29,0.21,,,,20,15,11,10,13,45,36,53,309,4,1220,16,,7716,Small,,,,,,
Missouri,Warren,612,8.2,-0.61,11,7,15,-1,2,,,8,11,10,9,11,38,30,45,1262,4,4800,13,46,37806,Small,,,,,,
Missouri,Scotland,84,8.4,-0.79,16,9,23,-0.37,,,,,,11,9,12,39,31,48,179,4,590,13,,4676,Small,,,,,,
Missouri,Livingston,252,8,-0.44,18,12,24,-0.13,,,,3,12,10,9,12,39,31,47,560,4,2020,14,89,14557,Small,,,,,,
Missouri,Osage,189,8.6,-0.96,12,8,15,-0.92,,,,2,10,9,8,10,37,29,45,505,4,1540,12,,13468,Small,,,,,,
Missouri,St. Louis City,6826,7.6,-0.1,27,19,35,1,,17,35,25,14,12,11,13,37,33,41,11446,4,47310,16,62,281754,Large,,,,,,
Missouri,St. Clair,232,7.2,0.24,28,18,38,1.08,,,,,,11,10,13,41,33,50,351,4,1680,18,,9752,Small,,,,,,
Missouri,Crawford,570,7.4,0.07,21,13,29,0.26,,,,13,15,11,10,13,39,31,47,875,4,3950,17,,22719,Small,,,,,,
Missouri,Webster,671,7.8,-0.27,20,12,28,0.08,,,,38,23,10,9,12,39,31,47,1166,3,6060,15,87,41472,Small,,,,,,
Missouri,Stoddard,626,7.3,0.15,18,10,25,-0.14,4,,92,22,20,11,10,13,45,38,52,957,3,5090,18,54,28397,Small,,,,,,
Missouri,Clinton,357,8,-0.44,11,7,15,-1,,,,52,12,9,8,11,38,31,46,636,3,3020,14,76,21548,Small,,,,,,
Missouri,Franklin,1886,8.4,-0.79,11,7,14,-1.04,,2,12,26,9,9,8,11,39,32,46,3034,3,13500,13,65,106404,Large,,,,,,
Missouri,Gasconade,339,8,-0.44,14,8,19,-0.66,,,,,,10,8,11,39,31,46,426,3,2150,15,72,14705,Small,,,,,,
Missouri,Lincoln,942,8.2,-0.61,10,6,14,-1.11,,,40,,12,10,8,11,41,34,49,1389,3,8350,14,35,64699,Small,,,,,,
Missouri,New Madrid,493,7.4,0.07,26,17,35,0.86,,,19,24,21,12,10,14,42,35,49,480,3,2860,18,14,15424,Small,,,,,,
Missouri,Chariton,144,8.1,-0.53,13,8,19,-0.72,,,,,,9,8,11,36,29,44,196,3,1080,15,32,7399,Small,,,,,,
Missouri,Ray,491,8.1,-0.53,13,8,18,-0.77,4,,,2,16,10,9,12,40,32,49,502,2,3320,14,33,23182,Small,,,,,,
Missouri,Maries,187,7.4,0.07,16,10,22,-0.37,,,,15,15,11,9,12,39,32,47,175,2,1490,18,,8430,Small,,,,,,
Missouri,Hickory,244,7.2,0.24,28,17,40,1.13,,,,,,12,10,13,44,36,52,177,2,1590,19,,8718,Small,,,,,,
Missouri,McDonald,515,7.7,-0.19,24,15,32,0.58,14,3,59,29,20,13,11,15,41,33,50,416,2,3850,16,65,23903,Small,,,,,,
Missouri,Miller,504,7.7,-0.19,18,11,24,-0.18,,,,69,17,10,9,12,40,32,47,418,2,4110,17,80,25590,Small,,,,,,
Missouri,Ralls,200,8.2,-0.61,15,10,19,-0.51,,,,31,12,10,9,12,40,32,48,158,2,1470,14,,10489,Small,,,,,,
Missouri,Atchison,115,8,-0.44,15,8,21,-0.55,,,,,,10,9,12,39,31,48,88,2,790,15,,5107,Small,,,,,,
Missouri,Morgan,479,7.3,0.15,20,12,29,0.17,,,,,,11,10,13,43,35,51,289,1,3930,19,,21970,Small,,,,,,
Missouri,Mississippi,329,6.9,0.49,28,16,40,1.12,,,40,30,19,14,12,16,45,37,52,187,1,2480,20,76,11822,Small,,,,,,
Missouri,Polk,580,7.7,-0.19,18,12,25,-0.11,6,,,25,22,11,10,13,42,34,50,324,1,5340,17,,32780,Small,,,,,,
Montana,Treasure,,4.5,,17,10,24,,,,,79,8,8,7,9,31,24,38,322,45,70,11,,772,Small,,,,,,
Montana,Wibaux,,4.1,,17,10,23,,,,,71,23,8,7,10,35,27,43,450,44,140,13,,910,Small,,,,,,
Montana,Meagher,,4.8,2.28,18,10,25,-0.16,,,,27,14,7,6,9,34,27,42,776,41,210,11,,2071,Small,,,,,,
Montana,Golden Valley,,4.4,2.63,36,20,52,2.11,,,,,,9,8,11,34,26,42,357,40,110,13,,835,Small,,,,,,
Montana,Prairie,,4.4,2.63,18,11,26,-0.08,,,,,,10,9,12,37,29,45,410,35,210,16,,1112,Small,,,,,,
Montana,Carter,,4.9,2.2,16,9,23,-0.35,,,,,,8,7,10,33,26,41,398,34,180,14,,1418,Small,,,,,,
Montana,Granite,,5.2,1.94,17,9,24,-0.27,,,,,,8,7,9,32,25,40,1041,34,440,13,,3595,Small,,,,,,
Montana,Petroleum,,6.7,,19,11,28,,,,,,,8,7,9,33,25,41,146,30,30,8,,554,Small,,,,,,
Montana,Big Horn,359,5.4,1.77,24,13,35,0.59,27,,,72,5,12,11,14,41,36,48,3045,24,2170,17,,12751,Small,,,,,,
Montana,Chouteau,90,6.5,0.83,19,11,28,0.02,38,,,20,8,9,8,10,35,28,41,1306,22,720,12,,5847,Small,,,,,,
Montana,Judith Basin,,6.4,0.92,19,11,28,0.02,,,,,,8,7,9,33,26,41,459,22,260,13,,2093,Small,,,,,,
Montana,Hill,305,6.5,0.83,22,15,29,0.34,46,,,23,17,10,8,11,35,30,41,3446,21,2030,13,,16276,Small,,,,,,
Montana,Powder River,,6.8,,17,10,25,,,,,,,8,7,10,33,26,41,362,21,210,12,,1743,Small,,,,,,
Montana,Liberty,,5.7,,21,12,29,,,,,,,10,9,12,37,30,46,449,19,350,17,,1974,Small,,,,,,
Montana,Garfield,,7.5,,22,13,32,,,,,,,8,7,9,32,25,40,223,18,90,10,,1211,Small,,,,,,
Montana,Blaine,146,6,1.26,22,13,31,0.34,31,,,,2,11,10,13,41,35,48,1196,18,1150,16,,6899,Small,,,,,,
Montana,Teton,88,7.1,0.32,18,10,25,-0.18,,,,,,8,7,9,31,25,38,1111,18,720,12,,6430,Small,,,,,,
Montana,Wheatland,,6.6,0.75,25,14,37,0.79,,,,,,9,8,10,35,28,44,354,16,300,15,,2057,Small,,,,,,
Montana,Glacier,370,5.7,1.52,30,22,39,1.41,38,,,72,13,14,12,16,36,30,43,2025,15,2680,19,,13609,Small,,,,,,
Montana,Valley,128,7.4,0.07,21,14,27,0.21,44,,,52,19,8,7,10,36,30,43,1060,14,890,12,,7474,Small,,,,,,
Montana,Phillips,,7.9,-0.36,22,13,31,0.37,,,,,,8,7,9,39,33,47,565,13,420,10,,4249,Small,,,,,,
Montana,Sanders,278,6.9,0.49,20,12,29,0.17,47,,,25,23,9,7,10,35,29,42,1479,13,1880,15,,13684,Small,,,,,,
Montana,Pondera,93,6.8,0.58,22,13,30,0.36,42,,,65,21,9,8,10,34,28,42,795,13,920,15,,6125,Small,,,,,,
Montana,McCone,,8.7,,19,11,27,,,,,,,7,6,8,34,27,42,222,13,120,7,,1676,Small,,,,,,
Montana,Musselshell,102,7.6,-0.1,23,14,32,0.5,79,,,24,24,8,7,10,33,26,41,580,13,580,12,,5308,Small,,,,,,
Montana,Park,283,7.9,-0.36,13,8,17,-0.81,,,,64,20,7,6,8,28,22,33,1939,12,1860,11,,17903,Small,,,,,,
Montana,Dawson,159,8,-0.44,14,8,20,-0.66,,,,,,8,7,9,36,29,43,1076,12,910,10,,8810,Small,,,,,,
Montana,Fergus,182,7.4,0.07,14,8,20,-0.64,,,,7,25,8,7,9,32,26,39,1381,12,1490,13,74,11772,Small,,,,,,
Montana,Sheridan,,7.9,-0.36,15,9,22,-0.47,,,,,,7,6,9,33,26,40,400,12,400,11,,3498,Small,,,,,,
Montana,Richland,166,8,-0.44,12,7,17,-0.89,,,,,,8,7,9,36,30,42,1129,12,1170,10,,11173,Small,,,,,,
Montana,Jefferson,238,8.4,-0.79,10,6,13,-1.16,,,,,,7,6,8,29,23,36,1238,11,1090,9,,13048,Small,,,,,,
Montana,Rosebud,247,6.9,0.49,24,15,33,0.63,52,,,,5,11,9,12,40,33,46,989,11,1320,16,,8160,Small,,,,,,
Montana,Cascade,1432,7.8,-0.27,13,8,18,-0.78,63,43,3,29,13,8,7,9,36,31,40,8026,10,10140,12,63,84900,Small,,,,,,
Montana,Madison,114,8.4,-0.79,12,7,17,-0.9,,,,,,7,6,8,27,21,33,758,10,820,9,,9521,Small,,,,,,
Montana,Mineral,118,7.6,-0.1,18,10,26,-0.09,,,,,,8,7,9,35,28,43,384,9,630,14,,5090,Small,,,,,,
Montana,Roosevelt,396,6.5,0.83,26,15,37,0.89,47,,,50,5,13,11,15,41,34,48,868,8,2010,19,,10319,Small,,,,,,
Montana,Toole,91,8.1,-0.53,16,9,24,-0.32,,,,,,9,8,10,35,28,43,420,8,600,12,,5133,Small,,,,,,
Montana,Beaverhead,123,8.3,-0.7,16,9,22,-0.43,,,,,,8,7,9,31,25,38,660,7,1080,11,,9885,Small,,,,,,
Montana,Yellowstone,2547,8.5,-0.87,10,7,14,-1.06,44,41,,23,8,8,7,9,35,31,39,9420,6,17350,11,76,170843,Large,,,,,,
Montana,Powell,138,8.5,-0.87,17,10,24,-0.24,,,,,,9,7,10,33,26,40,412,6,750,11,,7133,Small,,,,,,
Montana,Daniels,,8.4,-0.79,12,6,17,-0.93,,,,,,8,7,9,32,25,40,91,5,180,12,,1633,Small,,,,,,
Montana,Sweet Grass,,9.1,-1.38,11,7,16,-0.94,,,,,,7,6,8,32,25,40,186,5,320,9,,3763,Small,,,,,,
Montana,Fallon,,8.6,-0.96,13,7,18,-0.81,,,,,,8,7,9,34,27,41,145,5,320,11,,2994,Small,,,,,,
Montana,Missoula,1416,8.5,-0.87,9,5,13,-1.19,47,,,7,6,7,6,8,29,25,34,5429,5,13260,11,85,121849,Large,,,,,,
Montana,Custer,203,8.3,-0.7,13,8,19,-0.69,,,,,,8,7,9,36,30,42,531,5,1510,13,,11985,Small,,,,,,
Montana,Gallatin,797,9.1,-1.38,6,3,8,-1.63,6,12,19,8,8,7,6,8,24,20,28,3909,4,10750,9,84,126409,Large,,,,,,
Montana,Lewis and Clark,974,8.8,-1.13,10,6,14,-1.16,,,,12,8,7,6,7,30,26,35,2705,4,7320,10,59,75011,Small,,,,,,
Montana,Flathead,1564,8.9,-1.21,10,6,14,-1.14,18,,,24,9,7,6,8,30,26,35,3705,4,10620,10,,113679,Large,,,,,,
Montana,Stillwater,149,9,-1.3,9,5,12,-1.27,,,,15,8,7,6,8,32,26,39,365,4,870,10,,9173,Small,,,,,,
Montana,Broadwater,93,8.8,-1.13,11,7,15,-0.98,,,,,,8,7,10,32,25,39,214,4,730,11,,8032,Small,,,,,,
Montana,Carbon,154,8.7,-1.04,12,7,18,-0.82,,,,53,6,8,7,9,29,23,36,337,3,1180,11,,11419,Small,,,,,,
Montana,Deer Lodge,181,7.4,0.07,14,8,20,-0.61,,,,,,8,7,10,33,26,40,255,3,1650,18,,9673,Small,,,,,,
Montana,Lincoln,417,7.8,-0.27,23,13,33,0.48,84,,,5,33,9,7,10,31,25,37,534,3,3150,16,,21895,Small,,,,,,
Montana,Silver Bow,705,8.3,-0.7,16,10,21,-0.42,,,,41,15,8,7,9,30,25,35,749,2,4770,14,,36360,Small,,,,,,
Montana,Lake,551,8.3,-0.7,18,11,25,-0.13,33,,,44,12,9,8,11,34,28,40,549,2,4360,14,,33338,Small,,,,,,
Montana,Ravalli,651,9,-1.3,14,9,19,-0.62,,,,1,9,7,6,8,33,28,38,359,1,5030,11,,47738,Small,,,,,,
Nebraska,Hayes,,3.5,,18,11,25,,,,,47,7,11,9,12,41,32,49,430,44,140,15,,846,Small,,,,,,
Nebraska,Hitchcock,,4.2,2.8,19,11,26,-0.03,,,,,,10,9,11,43,34,51,1093,38,410,16,,2552,Small,,,,,,
Nebraska,Thomas,,5.1,,23,13,32,,,,,,,9,8,10,37,29,46,224,35,80,13,,677,Small,,,,,,
Nebraska,Arthur,,5,,20,12,29,,,,,,,9,8,11,39,31,47,158,34,60,13,,412,Small,,,,,,
Nebraska,McPherson,,5.5,,18,10,26,,,,,,,10,9,11,41,32,50,177,33,50,12,,383,Small,,,,,,
Nebraska,Hooker,,5,,13,8,19,,,,,,,9,8,11,40,32,48,241,33,90,14,,679,Small,,,,,,
Nebraska,Wheeler,,5.2,,19,11,27,,,,,,,9,8,11,39,32,48,256,31,110,14,,775,Small,,,,,,
Nebraska,Banner,,5.6,,18,11,25,,,,,,,9,8,10,39,31,47,190,28,90,14,,674,Small,,,,,,
Nebraska,Keya Paha,,6,,20,11,28,,,,,,,10,8,11,40,32,48,218,26,120,13,,805,Small,,,,,,
Nebraska,Blaine,,5.2,,26,15,37,,,,,,,10,9,11,39,31,48,122,26,60,16,,436,Small,,,,,,
Nebraska,Greeley,,6.3,1.01,13,8,19,-0.71,,,,,,9,8,10,38,30,47,523,21,310,14,,2219,Small,,,,,,
Nebraska,Sioux,,5.6,,21,12,29,,,,,,,11,10,13,41,33,49,269,21,200,17,,1154,Small,,,,,,
Nebraska,Otoe,220,6.4,0.92,9,5,13,-1.23,,,,13,8,9,8,11,37,31,44,3086,20,2200,14,,16335,Small,,,,,,
Nebraska,Red Willow,166,6.3,1.01,13,8,18,-0.71,,,,,,9,8,10,40,33,47,2126,19,1570,15,,10457,Small,,,,,,
Nebraska,Grant,,6.5,,15,9,21,,,,,,,8,7,10,37,29,45,117,19,90,14,,565,Small,,,,,,
Nebraska,Morrill,100,6.7,0.66,19,12,27,0.01,,,,17,17,10,8,11,39,31,47,909,18,610,13,,4504,Small,,,,,,
Nebraska,Dundy,,6.6,0.75,19,11,27,-0.03,,,,,,10,8,11,41,33,50,345,17,260,14,,1561,Small,,,,,,
Nebraska,Dawson,308,6.7,0.66,14,8,20,-0.64,,,31,24,5,12,10,14,41,35,49,3545,15,3560,15,77,24085,Small,,,,,,
Nebraska,Custer,145,6.9,0.49,13,7,19,-0.76,,,,2,12,10,8,11,39,32,45,1576,14,1510,14,64,10581,Small,,,,,,
Nebraska,Webster,,7.3,0.15,15,9,20,-0.56,,,,38,7,10,9,12,40,32,47,520,14,420,13,,3351,Small,,,,,,
Nebraska,Nuckolls,,7.5,-0.02,15,9,22,-0.47,,,,,,9,8,10,38,31,46,610,14,480,12,,4095,Small,,,,,,
Nebraska,Franklin,,6.7,0.66,17,10,24,-0.27,,,,,,10,9,11,42,34,50,435,14,460,16,,2825,Small,,,,,,
Nebraska,Boyd,,7.1,0.32,20,11,28,0.07,,,,,,10,8,11,41,33,49,258,12,250,14,,1725,Small,,,,,,
Nebraska,Adams,467,7.1,0.32,13,8,17,-0.81,,,38,33,9,10,8,11,41,35,47,3821,12,4500,14,83,30899,Small,,,,,,
Nebraska,Gosper,,7.8,-0.27,13,8,19,-0.73,,,,19,6,9,8,10,39,31,47,245,12,210,11,,1847,Small,,,,,,
Nebraska,Loup,,7.2,,28,17,40,,,,,,,9,8,11,39,31,47,75,12,90,14,,592,Small,,,,,,
Nebraska,Knox,127,7.1,0.32,18,12,23,-0.19,44,,,22,13,10,9,12,44,37,51,1023,12,1220,15,,8298,Small,,,,,,
Nebraska,Saline,150,7.4,0.07,12,8,16,-0.9,,,,17,8,11,10,13,41,33,49,1616,11,1900,13,,14555,Small,,,,,,
Nebraska,Cherry,73,7.4,0.07,16,9,23,-0.35,,,,,,11,10,12,42,36,49,620,11,740,14,,5492,Small,,,,,,
Nebraska,Merrick,121,7.3,0.15,11,6,15,-1.04,,,,10,6,10,8,11,40,32,48,821,10,1090,14,,7755,Small,,,,,,
Nebraska,Dixon,82,7.6,-0.1,10,6,14,-1.13,,,,,,10,9,12,41,33,48,622,10,720,13,,5491,Small,,,,,,
Nebraska,Sheridan,80,7.2,0.24,21,12,30,0.28,30,,,63,9,10,8,11,36,29,43,566,10,750,15,,4928,Small,,,,,,
Nebraska,Jefferson,130,7.1,0.32,14,8,19,-0.64,,,,36,2,10,9,11,40,33,48,746,10,1110,15,,7054,Small,,,,,,
Nebraska,Pierce,96,7.8,-0.27,10,6,14,-1.09,,,,,,9,7,10,41,34,49,711,10,890,12,,7299,Small,,,,,,
Nebraska,Richardson,138,7.4,0.07,13,8,18,-0.76,,,,11,14,11,9,12,44,38,51,813,10,1130,14,,7689,Small,,,,,,
Nebraska,Dawes,124,7.5,-0.02,17,10,24,-0.21,,,,70,1,10,8,11,40,32,48,891,10,1130,14,36,8133,Small,,,,,,
Nebraska,Buffalo,501,7.5,-0.02,9,5,12,-1.29,54,,11,8,10,10,9,12,43,38,50,4358,9,6880,14,52,50697,Small,,,,,,
Nebraska,Garden,,7.4,0.07,23,14,33,0.5,,,,,,11,9,12,42,34,51,194,9,250,14,,1794,Small,,,,,,
Nebraska,Colfax,82,7.9,-0.36,12,7,16,-0.88,3,,,8,5,12,11,14,39,32,47,980,9,1260,12,55,10566,Small,,,,,,
Nebraska,Box Butte,185,7.5,-0.02,15,9,21,-0.53,,,,3,5,10,9,11,41,33,48,1037,9,1520,14,57,10692,Small,,,,,,
Nebraska,Rock,,7.8,,19,11,27,,,,,,,9,8,10,41,33,50,137,9,170,13,,1271,Small,,,,,,
Nebraska,Chase,,7.8,-0.27,12,7,17,-0.83,,,,25,8,10,9,12,39,31,46,349,9,470,13,,3724,Small,,,,,,
Nebraska,Holt,119,7.7,-0.19,14,9,20,-0.58,,,,30,9,10,9,11,39,33,47,890,9,1350,13,,10093,Small,,,,,,
Nebraska,Frontier,,7.3,0.15,17,10,24,-0.25,,,17,35,9,10,8,11,41,33,49,231,8,380,15,,2585,Small,,,,,,
Nebraska,Gage,347,7.2,0.24,12,7,16,-0.9,,,11,15,15,10,9,12,43,36,49,1867,8,3370,16,,21634,Small,,,,,,
Nebraska,Dodge,559,7.6,-0.1,11,7,16,-0.95,,,,10,13,10,8,11,39,33,45,3023,8,5140,14,73,37187,Small,,,,,,
Nebraska,Clay,91,7.9,-0.36,10,6,14,-1.13,,,,29,5,10,9,11,44,36,52,527,8,770,13,,6116,Small,,,,,,
Nebraska,Deuel,,7.7,-0.19,19,11,26,-0.03,,,,9,8,10,8,11,39,31,47,153,8,250,13,,1871,Small,,,,,,
Nebraska,Madison,420,7.7,-0.19,11,7,15,-1.02,19,,,34,6,10,9,12,40,33,48,2727,8,4900,14,54,35627,Small,,,,,,
Nebraska,Seward,198,8.2,-0.61,7,4,9,-1.51,,,,14,6,8,7,9,42,35,49,1236,7,2050,12,70,17671,Small,,,,,,
Nebraska,Perkins,,8,-0.44,12,7,16,-0.92,,,,10,5,10,8,11,39,32,48,218,7,360,13,,2795,Small,,,,,,
Nebraska,Hall,807,7.5,-0.02,13,8,18,-0.73,29,27,20,23,5,11,10,13,38,33,43,4124,7,9280,15,57,62197,Small,,,,,,
Nebraska,Fillmore,,8.1,-0.53,10,6,14,-1.11,,,,9,6,9,8,11,39,32,47,412,7,690,12,,5548,Small,,,,,,
Nebraska,Sarpy,1667,8.4,-0.79,5,3,7,-1.73,,,15,11,3,10,9,11,38,34,43,10954,7,20940,11,41,199886,Large,,,,,,
Nebraska,Keith,131,7.6,-0.1,17,10,24,-0.22,,,,15,9,10,8,11,37,30,44,576,7,1180,14,,8113,Small,,,,,,
Nebraska,Saunders,298,8.3,-0.7,7,4,9,-1.5,,,,20,4,9,7,10,36,29,43,1286,6,2620,12,,23463,Small,,,,,,
Nebraska,Johnson,95,8,-0.44,13,7,18,-0.77,,,,,,10,8,11,40,33,48,305,6,700,13,,5198,Small,,,,,,
Nebraska,Thayer,,8.2,-0.61,12,7,17,-0.87,,,,24,7,10,9,12,40,33,48,293,6,630,13,,4829,Small,,,,,,
Nebraska,York,197,8.1,-0.53,10,6,14,-1.15,,,3,5,10,9,7,10,39,32,46,758,6,1850,13,,14356,Small,,,,,,
Nebraska,Pawnee,,7.6,-0.1,20,12,29,0.16,,,,9,16,10,9,11,39,32,47,150,5,380,15,,2512,Small,,,,,,
Nebraska,Cheyenne,175,7.6,-0.1,16,10,22,-0.36,,,,14,12,10,8,11,41,34,49,542,5,1440,15,,9541,Small,,,,,,
Nebraska,Cuming,117,8.3,-0.7,10,6,14,-1.11,,,,6,12,10,8,11,40,33,47,474,5,1090,12,,8918,Small,,,,,,
Nebraska,Howard,77,8.4,-0.79,12,7,17,-0.89,,,,,,9,8,10,38,31,46,321,5,770,12,,6527,Small,,,,,,
Nebraska,Washington,233,8.4,-0.79,7,4,9,-1.55,,,,4,9,8,7,9,38,31,45,1006,5,2470,12,,21152,Small,,,,,,
Nebraska,Dakota,295,8,-0.44,20,15,25,0.15,64,,43,6,28,13,11,14,46,41,51,1037,5,2900,14,63,21268,Small,,,,,,
Nebraska,Logan,,8.3,,11,6,16,,,,,,,8,7,9,38,30,46,38,5,100,12,,655,Small,,,,,,
Nebraska,Sherman,,7.9,-0.36,16,9,22,-0.42,,,,,,10,9,12,40,32,48,155,5,420,14,,2983,Small,,,,,,
Nebraska,Lancaster,3300,8.1,-0.53,9,6,12,-1.24,37,14,34,21,7,9,8,11,33,29,37,13656,5,43170,13,47,326716,Large,,,,,,
Nebraska,Phelps,114,7.7,-0.19,10,6,14,-1.09,,,,76,8,9,8,10,43,36,51,422,5,1370,15,,9057,Small,,,,,,
Nebraska,Cedar,100,8.6,-0.96,9,5,13,-1.24,,,,1,4,9,8,10,40,34,48,406,5,920,11,,8262,Small,,,,,,
Nebraska,Valley,,8.1,-0.53,16,10,22,-0.39,,,,,,9,8,10,40,33,48,189,4,540,13,,4012,Small,,,,,,
Nebraska,Butler,94,8.5,-0.87,10,6,14,-1.13,10,,,16,5,8,7,10,39,32,47,352,4,1000,12,,8459,Small,,,,,,
Nebraska,Brown,,8.1,-0.53,15,9,21,-0.53,,,,5,11,9,8,11,41,33,49,130,4,360,14,,2853,Small,,,,,,
Nebraska,Antelope,85,8,-0.44,12,7,17,-0.85,,,24,6,8,9,8,10,41,33,49,258,4,880,14,,6302,Small,,,,,,
Nebraska,Platte,368,8.4,-0.79,8,5,11,-1.35,,,,23,3,10,8,11,36,31,43,1222,4,4240,12,50,34609,Small,,,,,,
Nebraska,Boone,,8.4,-0.79,11,6,15,-1.05,,,,75,6,9,8,10,35,29,42,192,3,670,12,,5310,Small,,,,,,
Nebraska,Cass,355,8.6,-0.96,8,6,11,-1.32,,,,8,5,8,7,10,38,31,46,820,3,3070,12,,27446,Small,,,,,,
Nebraska,Kimball,,7.9,-0.36,15,9,22,-0.45,,,,38,11,11,9,13,44,35,52,120,3,500,15,,3289,Small,,,,,,
Nebraska,Lincoln,623,7.9,-0.36,15,10,19,-0.55,62,,,29,14,11,10,13,39,34,45,1138,3,5070,15,62,33365,Small,,,,,,
Nebraska,Garfield,,8.3,-0.7,12,7,18,-0.82,,,,,,9,7,10,38,30,46,60,3,250,13,,1763,Small,,,,,,
Nebraska,Hamilton,115,8.8,-1.13,9,5,13,-1.24,,,,27,4,9,8,10,42,34,49,250,3,1040,11,,9537,Small,,,,,,
Nebraska,Harlan,,8.4,-0.79,12,7,18,-0.83,,,,,,9,8,10,37,29,45,87,3,400,13,,3045,Small,,,,,,
Nebraska,Wayne,74,7.9,-0.36,10,6,14,-1.11,,,,,,10,8,11,37,30,44,234,2,1470,15,,9874,Small,,,,,,
Nebraska,Douglas,6986,8.4,-0.79,12,10,15,-0.82,19,11,35,19,6,10,9,11,36,32,40,12043,2,76350,13,56,589540,Large,,,,,,
Nebraska,Scotts Bluff,612,8,-0.44,20,14,27,0.13,73,,,33,9,11,9,12,42,36,48,728,2,5490,15,,35699,Small,,,,,,
Nebraska,Stanton,,8.8,-1.13,8,5,11,-1.35,,,,,,10,8,11,38,30,46,97,2,690,12,,5856,Small,,,,,,
Nebraska,Polk,89,8.7,-1.04,9,5,12,-1.29,,,,31,7,9,8,11,40,33,48,77,1,610,12,,5228,Small,,,,,,
Nebraska,Thurston,199,7.5,-0.02,26,15,36,0.8,30,71,,4,2,14,13,16,49,42,55,92,1,1180,18,,6557,Small,,,,,,
Nebraska,Nance,87,8.1,-0.53,13,8,18,-0.71,,,,,,10,9,12,41,33,49,49,1,500,15,,3274,Small,,,,,,
Nebraska,Nemaha,115,7.9,-0.36,13,8,18,-0.77,,,,,,10,8,11,41,33,49,91,1,1100,16,,7076,Small,,,,,,
Nebraska,Furnas,83,8.2,-0.61,16,9,23,-0.35,,,,79,10,10,9,12,41,33,49,50,1,680,15,,4556,Small,,,,,,
Nebraska,Kearney,81,8.8,-1.13,9,5,13,-1.21,,,,10,8,9,8,11,38,30,47,36,1,810,12,,6770,Small,,,,,,
Nebraska,Burt,107,8.1,-0.53,12,7,17,-0.85,,,,57,18,10,8,11,41,33,49,15,0,1040,16,,6727,Small,,,,,,
Nevada,Esmeralda,,2.9,,18,11,25,,,,,,,11,10,13,36,27,44,342,44,180,18,,736,Small,,,,,,
Nevada,Nye,1464,4.1,2.88,24,16,32,0.63,,18,,18,20,11,9,12,32,26,39,15035,34,8920,17,41,55720,Small,,,,,,
Nevada,Mineral,153,4.6,2.46,23,14,32,0.44,39,,,9,30,12,10,14,35,27,44,1562,33,730,16,17,4528,Small,,,,,,
Nevada,Lincoln,90,7.1,0.32,18,11,25,-0.1,,,,15,6,9,8,11,32,24,42,780,15,590,13,,4452,Small,,,,,,
Nevada,White Pine,166,7.6,-0.1,14,9,19,-0.62,16,,,1,6,10,9,12,33,26,42,1249,12,1060,12,,8522,Small,,,,,,
Nevada,Douglas,744,7.6,-0.1,12,8,16,-0.87,19,13,,11,10,8,7,9,31,25,37,5658,12,6050,12,,49545,Small,,,,,,
Nevada,Lyon,1282,7.5,-0.02,12,7,17,-0.88,16,,,10,12,10,8,11,36,29,43,5093,10,8180,14,68,62583,Small,,,,,,
Nevada,Washoe,7137,8,-0.44,11,8,14,-0.95,19,10,33,17,8,10,8,11,30,26,35,28636,7,62960,13,55,498022,Large,,,,,,
Nevada,Eureka,,7.4,0.07,14,8,19,-0.68,,,,,,10,9,12,34,26,42,124,6,260,16,,1917,Small,,,,,,
Nevada,Churchill,527,7.8,-0.27,14,8,19,-0.66,22,,,17,3,10,8,11,34,27,41,1437,6,3570,14,40,25803,Small,,,,,,
Nevada,Clark,34662,7.8,-0.27,18,16,19,-0.16,23,12,28,22,10,10,9,12,33,28,38,101209,5,331790,15,40,2336573,Large,,,,,,
Nevada,Humboldt,314,7.9,-0.36,14,8,19,-0.67,80,,,20,10,11,9,13,34,27,42,857,5,2430,14,,17136,Small,,,,,,
Nevada,Pershing,124,8.2,-0.61,18,11,25,-0.09,54,,,11,3,10,9,12,35,27,43,299,4,860,13,,6364,Small,,,,,,
Nevada,Lander,103,8.3,-0.7,13,8,17,-0.79,,,82,16,16,10,9,12,34,26,42,241,4,720,13,,5769,Small,,,,,,
Nevada,Elko,830,8.3,-0.7,11,8,15,-0.94,18,,1,17,13,10,8,11,36,29,42,1995,4,6690,13,87,54293,Small,,,,,,
